CaseID,Activity,People,StartTimestamp
47749,PRReviewComment,duncanriach,2021-03-22 21:37:29
47749,PRReviewComment,duncanriach,2021-03-22 21:37:30
47749,SubmitCommit,wenscarl,2021-03-23 18:29:16
47749,PRReviewComment,duncanriach,2021-03-24 02:01:14
47749,PRReviewComment,duncanriach,2021-03-24 02:06:03
47749,PRReviewReject,duncanriach,2021-03-24 02:07:23
47749,PRReviewReject,duncanriach,2021-03-24 02:07:23
47749,PRReviewReject,duncanriach,2021-03-24 02:12:10
47749,PRReviewComment,wenscarl,2021-03-24 02:26:36
47749,PRReviewComment,wenscarl,2021-03-24 02:26:36
47749,PRReviewComment,wenscarl,2021-03-24 02:27:40
47749,PRReviewComment,wenscarl,2021-03-24 02:27:41
47749,PRReviewComment,wenscarl,2021-03-24 02:55:51
47749,PRReviewComment,wenscarl,2021-03-24 02:55:51
47749,PRReviewComment,wenscarl,2021-03-24 17:33:50
47749,PRReviewComment,wenscarl,2021-03-24 17:33:51
47749,SubmitCommit,wenscarl,2021-03-24 18:29:09
47749,PRReviewComment,duncanriach,2021-03-24 21:41:38
47749,PRReviewComment,duncanriach,2021-03-24 21:41:39
47749,PRReviewComment,duncanriach,2021-03-24 21:56:37
47749,PRReviewComment,duncanriach,2021-03-24 21:57:07
47749,PRReviewComment,duncanriach,2021-03-24 21:57:08
47749,PRReviewComment,duncanriach,2021-03-24 21:57:20
47749,PRReviewComment,duncanriach,2021-03-24 21:57:21
47749,PRReviewComment,duncanriach,2021-03-24 21:58:26
47749,PRReviewComment,duncanriach,2021-03-24 21:58:26
47749,PRReviewComment,duncanriach,2021-03-24 21:58:46
47749,PRReviewComment,duncanriach,2021-03-24 21:58:47
47749,PRReviewComment,duncanriach,2021-03-24 22:08:51
47749,PRReviewComment,duncanriach,2021-03-24 22:08:52
47749,PRReviewComment,duncanriach,2021-03-24 22:09:48
47749,PRReviewComment,duncanriach,2021-03-24 22:09:48
47749,PRReviewComment,duncanriach,2021-03-24 22:18:04
47749,PRReviewComment,duncanriach,2021-03-24 22:18:05
47749,PRReviewComment,duncanriach,2021-03-24 22:24:59
47749,PRReviewComment,duncanriach,2021-03-24 22:25:00
47749,PRReviewReject,duncanriach,2021-03-24 22:36:42
47749,PRReviewReject,duncanriach,2021-03-24 22:37:08
47749,PRReviewReject,duncanriach,2021-03-24 22:37:40
47749,PRReviewReject,duncanriach,2021-03-24 22:37:52
47749,SubmitCommit,wenscarl,2021-03-25 00:02:19
47749,SubmitCommit,wenscarl,2021-03-25 01:58:02
47749,SubmitCommit,wenscarl,2021-03-25 02:17:17
47749,SubmitCommit,wenscarl,2021-03-25 16:35:24
47749,PRReviewComment,duncanriach,2021-03-25 23:20:57
47749,PRReviewComment,duncanriach,2021-03-25 23:27:24
47749,PRReviewComment,duncanriach,2021-03-25 23:36:39
47749,PRReviewReject,duncanriach,2021-03-25 23:45:21
47749,PRReviewReject,duncanriach,2021-03-25 23:45:21
47749,PRReviewComment,wenscarl,2021-03-26 18:04:20
47749,PRReviewComment,wenscarl,2021-03-26 18:04:21
47749,SubmitCommit,wenscarl,2021-03-26 18:08:45
47749,PRReviewComment,duncanriach,2021-03-26 21:02:37
47749,PRReviewComment,duncanriach,2021-03-26 21:02:38
47749,PRReviewComment,duncanriach,2021-03-26 21:05:10
47749,PRReviewComment,duncanriach,2021-03-26 21:05:10
47749,PRReviewComment,duncanriach,2021-03-26 21:08:16
47749,PRReviewComment,duncanriach,2021-03-26 21:08:17
47749,PRReviewComment,duncanriach,2021-03-26 21:09:21
47749,PRReviewComment,duncanriach,2021-03-26 21:09:22
47749,PRReviewComment,duncanriach,2021-03-26 21:14:42
47749,PRReviewComment,duncanriach,2021-03-26 21:17:00
47749,PRReviewComment,duncanriach,2021-03-26 21:18:37
47749,PRReviewComment,duncanriach,2021-03-26 21:21:20
47749,PRReviewReject,duncanriach,2021-03-26 21:25:21
47749,PRReviewReject,duncanriach,2021-03-26 21:25:21
47749,PRReviewComment,duncanriach,2021-03-26 21:26:22
47749,PRReviewComment,duncanriach,2021-03-26 21:26:22
47749,PRReviewComment,wenscarl,2021-03-26 21:40:53
47749,PRReviewComment,wenscarl,2021-03-26 21:40:54
47749,SubmitCommit,wenscarl,2021-03-26 21:47:24
47749,PRReviewComment,duncanriach,2021-03-26 21:51:32
47749,PRReviewComment,duncanriach,2021-03-26 21:51:33
47749,PRReviewComment,duncanriach,2021-03-26 21:51:44
47749,PRReviewComment,duncanriach,2021-03-26 21:51:44
47749,PRReviewComment,duncanriach,2021-03-26 21:53:43
47749,PRReviewComment,duncanriach,2021-03-26 21:53:44
47749,SubmitCommit,wenscarl,2021-03-29 18:19:20
47749,PRReviewComment,duncanriach,2021-03-29 19:21:54
47749,PRReviewComment,duncanriach,2021-03-29 19:21:54
47749,SubmitCommit,wenscarl,2021-03-29 20:35:42
47749,SubmitCommit,wenscarl,2021-03-30 01:19:19
47749,SubmitCommit,wenscarl,2021-03-30 15:27:44
47749,SubmitCommit,wenscarl,2021-03-30 17:35:45
47749,PRReviewComment,duncanriach,2021-03-30 18:29:22
47749,PRReviewComment,duncanriach,2021-03-30 18:34:52
47749,PRReviewComment,duncanriach,2021-03-30 18:38:31
47749,PRReviewReject,duncanriach,2021-03-30 18:39:20
47749,PRReviewReject,duncanriach,2021-03-30 18:39:20
47749,PRReviewComment,wenscarl,2021-03-30 21:11:24
47749,PRReviewComment,wenscarl,2021-03-30 21:11:25
47749,PRReviewComment,wenscarl,2021-03-30 21:12:28
47749,PRReviewComment,wenscarl,2021-03-30 21:12:29
47749,PRReviewComment,wenscarl,2021-03-30 22:11:26
47749,PRReviewComment,wenscarl,2021-03-30 22:11:27
47749,SubmitCommit,wenscarl,2021-03-30 22:22:49
47749,PRReviewComment,duncanriach,2021-03-30 22:23:59
47749,PRReviewComment,duncanriach,2021-03-30 22:23:59
47749,PRReviewComment,duncanriach,2021-03-30 22:31:23
47749,PRReviewComment,duncanriach,2021-03-30 22:31:23
47749,SubmitCommit,wenscarl,2021-03-31 02:54:09
47749,PRReviewReject,duncanriach,2021-03-31 23:34:30
47749,PRReviewReject,duncanriach,2021-03-31 23:34:30
47749,SubmitCommit,wenscarl,2021-04-01 00:50:37
47749,PRReviewComment,duncanriach,2021-04-01 02:14:07
47749,PRReviewComment,duncanriach,2021-04-01 02:14:08
47749,PRReviewComment,duncanriach,2021-04-01 02:16:19
47749,PRReviewComment,duncanriach,2021-04-01 02:16:20
47749,PRReviewApprove,duncanriach,2021-04-01 02:17:19
47749,SubmitCommit,wenscarl,2021-04-13 20:56:57
47749,ClosePR,reedwm,2021-05-06 23:31:13
47801,CreateBranch,yair-ehrenwald,2021-03-14 20:22:17
47801,SubmitCommit,yair-ehrenwald,2021-03-14 20:22:40
47801,OpenPR,yair-ehrenwald,2021-03-14 20:25:07
47801,SubmitCommit,yair-ehrenwald,2021-03-14 20:30:52
47801,SubmitCommit,yair-ehrenwald,2021-03-14 20:34:42
47801,SubmitCommit,yair-ehrenwald,2021-03-19 08:00:54
47801,SubmitCommit,yair-ehrenwald,2021-03-19 08:32:13
47801,SubmitCommit,yair-ehrenwald,2021-04-21 14:36:25
47801,SubmitCommit,yair-ehrenwald,2021-05-30 19:17:43
47801,ClosePR,advaitjain,2021-06-01 17:07:20
47803,CreateBranch,rsun-bdti,2021-03-15 00:57:01
47803,OpenPR,rsun-bdti,2021-03-15 01:22:48
47803,SubmitCommit,rsun-bdti,2021-03-17 20:17:27
47803,PRReviewApprove,petewarden,2021-03-22 17:30:58
47803,SubmitCommit,rsun-bdti,2021-03-22 17:37:29
47803,SubmitCommit,rsun-bdti,2021-03-29 18:46:08
47803,SubmitCommit,rsun-bdti,2021-03-29 19:05:07
47803,SubmitCommit,rsun-bdti,2021-03-31 17:37:12
47803,PRReviewApprove,petewarden,2021-04-06 00:39:19
47803,SubmitCommit,rsun-bdti,2021-04-07 18:00:57
47803,SubmitCommit,rsun-bdti,2021-05-03 16:40:25
47803,ClosePR,rsun-bdti,2021-05-12 17:25:34
47808,ForkRepository,BlainWu,2021-03-15 03:41:27
47808,CreateBranch,BlainWu,2021-03-15 03:53:34
47808,OpenPR,BlainWu,2021-03-15 04:04:12
47808,PRReviewReject,qlzh727,2021-03-16 04:44:33
47808,ClosePR,qlzh727,2021-03-18 17:57:34
47821,OpenPR,hsahovic,2021-03-15 14:26:30
47821,SubmitCommit,hsahovic,2021-03-15 14:26:42
47821,ClosePR,rthadur,2021-03-15 22:58:42
47821,DeleteBranch,hsahovic,2021-03-22 01:59:49
47822,CreateBranch,yair-ehrenwald,2021-03-15 14:53:24
47822,OpenPR,yair-ehrenwald,2021-03-15 14:59:01
47822,SubmitCommit,yair-ehrenwald,2021-03-19 09:22:44
47822,SubmitCommit,yair-ehrenwald,2021-04-21 18:22:10
47822,ClosePR,advaitjain,2021-06-01 17:05:05
47825,CreateBranch,lgeiger,2021-03-15 19:25:30
47825,OpenPR,lgeiger,2021-03-15 19:31:29
47825,PRReviewApprove,tomerk,2021-03-23 20:18:22
47825,SubmitCommit,lgeiger,2021-03-23 21:54:33
47835,CreateBranch,kushanam,2021-03-16 05:07:03
47835,OpenPR,kushanam,2021-03-16 05:12:23
47835,PRReviewReject,sanjoy,2021-03-18 03:54:21
47844,CreateBranch,wojciechowskidawid,2021-03-16 17:44:20
47844,OpenPR,wojciechowskidawid,2021-03-16 17:46:44
47844,PRReviewApprove,advaitjain,2021-03-16 21:18:24
47844,SubmitCommit,wojciechowskidawid,2021-03-16 22:41:30
47844,ClosePR,advaitjain,2021-03-17 00:13:04
47850,CreateBranch,JerryShih,2021-03-17 00:33:17
47850,OpenPR,JerryShih,2021-03-17 00:34:03
47850,PRReviewComment,terryheo,2021-03-19 07:39:30
47850,PRReviewComment,terryheo,2021-03-19 07:39:30
47850,PRReviewComment,JerryShih,2021-03-19 08:39:56
47850,PRReviewComment,JerryShih,2021-03-19 08:39:56
47850,ClosePR,JerryShih,2021-03-19 08:40:26
47868,ForkRepository,jonnymiyagi,2021-03-17 18:44:46
47868,SubmitCommit,jonnymiyagi,2021-03-17 18:52:18
47868,OpenPR,jonnymiyagi,2021-03-17 18:53:19
47868,PRReviewReject,mihaimaruseac,2021-03-20 18:02:58
47868,ClosePR,mihaimaruseac,2021-03-20 18:03:02
47880,CreateBranch,Palak-15,2021-03-18 11:01:11
47880,OpenPR,Palak-15,2021-03-18 11:03:06
47880,ClosePR,gbaned,2021-04-21 19:00:53
47887,ForkRepository,henriwoodcock,2021-01-15 21:46:07
47887,CreateBranch,henriwoodcock,2021-03-18 15:33:04
47887,OpenPR,henriwoodcock,2021-03-18 15:39:40
47887,ClosePR,advaitjain,2021-03-19 04:54:19
47914,CreateBranch,yair-ehrenwald,2021-03-19 13:59:16
47914,OpenPR,yair-ehrenwald,2021-03-19 14:01:03
47914,SubmitCommit,yair-ehrenwald,2021-04-21 18:24:21
47914,PRReviewComment,advaitjain,2021-04-22 21:03:30
47914,PRReviewReject,advaitjain,2021-04-22 21:07:54
47914,PRReviewReject,advaitjain,2021-04-22 21:07:54
47914,PRReviewComment,yair-ehrenwald,2021-04-27 19:23:06
47914,PRReviewComment,yair-ehrenwald,2021-04-27 19:23:07
47914,PRReviewComment,yair-ehrenwald,2021-04-27 19:27:00
47914,PRReviewComment,yair-ehrenwald,2021-04-27 19:27:01
47914,PRReviewComment,advaitjain,2021-04-27 20:24:59
47914,PRReviewComment,advaitjain,2021-04-27 20:25:00
47914,PRReviewComment,advaitjain,2021-04-27 20:25:25
47914,PRReviewComment,advaitjain,2021-04-27 20:25:26
47914,ClosePR,advaitjain,2021-06-01 17:05:15
47928,CreateBranch,lgeiger,2021-03-19 18:23:32
47928,SubmitCommit,lgeiger,2021-03-19 18:24:28
47928,OpenPR,lgeiger,2021-03-19 18:29:44
47928,ClosePR,abattery,2021-03-19 22:57:47
47939,SubmitCommit,hfahrudin,2021-03-13 04:23:46
47939,SubmitCommit,hfahrudin,2021-03-19 11:19:08
47939,SubmitCommit,hfahrudin,2021-03-20 04:16:04
47939,OpenPR,hfahrudin,2021-03-20 04:21:55
47939,PRReviewComment,mihaimaruseac,2021-03-21 16:48:35
47939,PRReviewComment,mihaimaruseac,2021-03-21 16:48:35
47939,PRReviewComment,hfahrudin,2021-03-22 01:33:25
47939,PRReviewComment,hfahrudin,2021-03-22 01:33:26
47939,PRReviewComment,deeb02,2021-04-21 03:57:45
47939,PRReviewComment,deeb02,2021-04-21 03:57:45
47939,ClosePR,deeb02,2021-04-21 04:15:02
47960,CreateBranch,yair-ehrenwald,2021-03-21 18:16:46
47960,SubmitCommit,yair-ehrenwald,2021-03-21 18:33:18
47960,SubmitCommit,yair-ehrenwald,2021-03-21 18:39:03
47960,OpenPR,yair-ehrenwald,2021-03-21 18:41:27
47960,PRReviewReject,advaitjain,2021-03-22 03:03:51
47960,SubmitCommit,yair-ehrenwald,2021-03-22 09:18:24
47960,SubmitCommit,yair-ehrenwald,2021-03-22 09:43:12
47960,PRReviewApprove,advaitjain,2021-03-22 23:16:52
47960,SubmitCommit,yair-ehrenwald,2021-03-24 17:35:51
47960,ClosePR,advaitjain,2021-03-24 17:56:08
47995,OpenPR,ashahab,2021-03-23 00:09:47
47995,ClosePR,jsimsa,2021-06-25 19:16:53
48006,CreateBranch,fsx950223,2021-03-23 02:10:21
48006,SubmitCommit,fsx950223,2021-03-23 07:57:24
48006,OpenPR,fsx950223,2021-03-23 07:57:47
48006,ClosePR,fsx950223,2021-04-06 02:14:03
48020,CreateBranch,JerryShih,2021-03-23 17:05:58
48020,SubmitCommit,JerryShih,2021-03-23 17:07:47
48020,OpenPR,JerryShih,2021-03-23 17:07:49
48020,ClosePR,JerryShih,2021-03-24 07:10:04
48020,DeleteBranch,JerryShih,2021-03-25 02:31:47
48051,ForkRepository,michaelboke,2021-03-24 18:47:39
48051,CreateBranch,michaelboke,2021-03-24 19:36:29
48051,OpenPR,michaelboke,2021-03-24 20:09:12
48052,CreateBranch,yair-ehrenwald,2021-03-24 20:01:48
48052,SubmitCommit,yair-ehrenwald,2021-03-24 20:57:14
48052,OpenPR,yair-ehrenwald,2021-03-24 21:04:55
48052,SubmitCommit,yair-ehrenwald,2021-03-24 21:20:17
48052,SubmitCommit,yair-ehrenwald,2021-03-25 16:54:24
48052,SubmitCommit,yair-ehrenwald,2021-04-21 18:26:26
48052,PRReviewReject,advaitjain,2021-04-22 21:43:32
48052,ClosePR,advaitjain,2021-06-01 17:05:23
48054,ForkRepository,sjs2109,2021-02-25 02:11:20
48054,SubmitCommit,sjs2109,2021-03-19 14:43:11
48054,OpenPR,sjs2109,2021-03-24 21:23:51
48054,ClosePR,sjs2109,2021-03-24 21:24:15
48055,ForkRepository,sjs2109,2021-02-25 02:11:20
48055,SubmitCommit,sjs2109,2021-03-19 14:43:11
48055,OpenPR,sjs2109,2021-03-24 21:27:39
48055,ClosePR,sjs2109,2021-03-24 21:28:11
48056,CreateBranch,ashahba,2021-03-24 04:32:36
48056,OpenPR,ashahba,2021-03-24 21:30:17
48077,ForkRepository,sethupavan12,2021-03-25 16:37:31
48077,OpenPR,sethupavan12,2021-03-25 16:38:17
48077,SubmitCommit,sethupavan12,2021-03-25 16:38:34
48077,PRReviewReject,mihaimaruseac,2021-03-25 17:33:44
48077,ClosePR,mihaimaruseac,2021-03-25 17:33:48
48099,CreateBranch,JerryShih,2021-03-26 05:54:55
48099,OpenPR,JerryShih,2021-03-26 06:00:01
48099,SubmitCommit,JerryShih,2021-03-26 06:05:00
48112,ForkRepository,philipphack,2021-03-26 01:54:49
48112,CreateBranch,philipphack,2021-03-26 17:07:38
48112,OpenPR,philipphack,2021-03-26 17:22:17
48112,ClosePR,philipphack,2021-03-29 17:32:26
48122,CreateBranch,dwyatte,2021-03-27 17:04:31
48122,OpenPR,dwyatte,2021-03-27 17:21:44
48122,ClosePR,gbaned,2021-12-28 16:26:07
48124,CreateBranch,bhack,2021-03-27 20:35:50
48124,OpenPR,bhack,2021-03-27 20:37:07
48124,SubmitCommit,bhack,2021-03-29 10:13:42
48124,SubmitCommit,bhack,2021-03-29 13:36:13
48124,SubmitCommit,bhack,2021-03-29 21:26:14
48124,SubmitCommit,bhack,2021-03-29 23:01:12
48124,PRReviewApprove,frankchn,2021-03-30 04:41:26
48124,SubmitCommit,bhack,2021-03-30 17:29:01
48124,SubmitCommit,bhack,2021-03-30 21:09:32
48124,SubmitCommit,bhack,2021-03-30 22:00:37
48124,SubmitCommit,bhack,2021-03-31 17:40:19
48124,SubmitCommit,bhack,2021-03-31 17:41:14
48124,SubmitCommit,bhack,2021-04-01 12:49:59
48124,SubmitCommit,bhack,2021-04-01 18:50:16
48124,SubmitCommit,bhack,2021-04-01 22:18:25
48124,SubmitCommit,bhack,2021-04-01 22:42:30
48124,SubmitCommit,bhack,2021-04-01 23:03:47
48124,SubmitCommit,bhack,2021-04-02 00:00:47
48124,SubmitCommit,bhack,2021-04-02 00:32:18
48124,SubmitCommit,bhack,2021-04-03 12:31:09
48124,PRReviewApprove,frankchn,2021-04-05 20:34:40
48124,ClosePR,bhack,2021-04-13 18:31:10
48139,ForkRepository,AbdullahMu,2021-03-29 00:40:48
48139,OpenPR,AbdullahMu,2021-03-29 00:41:03
48139,ClosePR,AbdullahMu,2021-03-29 00:41:09
48168,ForkRepository,SebastianThomas1,2021-03-29 20:30:02
48168,CreateBranch,SebastianThomas1,2021-03-29 20:53:33
48168,OpenPR,SebastianThomas1,2021-03-29 21:00:05
48168,PRReviewComment,fchollet,2021-04-15 17:09:37
48168,PRReviewComment,fchollet,2021-04-15 17:09:38
48168,ClosePR,fchollet,2021-04-15 17:09:48
48168,PRReviewComment,SebastianThomas1,2021-04-15 17:22:40
48168,PRReviewComment,SebastianThomas1,2021-04-15 17:22:41
48192,ForkRepository,dmpiergiacomo,2021-03-29 07:25:41
48192,CreateBranch,dmpiergiacomo,2021-03-29 12:29:58
48192,SubmitCommit,dmpiergiacomo,2021-03-30 14:11:23
48192,SubmitCommit,dmpiergiacomo,2021-03-30 15:23:41
48192,OpenPR,dmpiergiacomo,2021-03-30 15:49:21
48192,ClosePR,advaitjain,2021-05-20 18:42:31
48233,ForkRepository,jakeh-gc,2021-04-01 12:35:50
48233,SubmitCommit,jakeh-gc,2021-04-01 12:43:31
48233,OpenPR,jakeh-gc,2021-04-01 12:59:33
48233,PRReviewReject,sanjoy,2021-04-26 03:38:35
48240,ForkRepository,alexeipacholuk,2021-04-01 18:33:47
48240,SubmitCommit,alexeipacholuk,2021-04-01 18:52:33
48240,OpenPR,alexeipacholuk,2021-04-01 18:59:41
48240,ClosePR,rthadur,2021-04-02 16:36:54
48243,CreateBranch,yair-ehrenwald,2021-04-01 21:25:26
48243,SubmitCommit,yair-ehrenwald,2021-04-21 18:28:29
48243,SubmitCommit,yair-ehrenwald,2021-04-27 19:50:38
48243,SubmitCommit,yair-ehrenwald,2021-04-27 19:54:32
48243,SubmitCommit,yair-ehrenwald,2021-04-27 19:58:56
48243,OpenPR,yair-ehrenwald,2021-04-01 21:28:13
48243,PRReviewReject,advaitjain,2021-04-22 20:38:48
48243,PRReviewReject,advaitjain,2021-04-22 20:38:48
48243,PRReviewComment,advaitjain,2021-04-22 20:25:01
48243,PRReviewComment,advaitjain,2021-04-22 20:25:51
48243,PRReviewComment,advaitjain,2021-04-22 20:38:19
48243,PRReviewComment,advaitjain,2021-04-22 20:38:39
48243,PRReviewComment,advaitjain,2021-04-22 20:28:53
48243,ClosePR,advaitjain,2021-06-01 17:05:33
48246,CreateBranch,DEKHTIARJonathan,2021-01-23 02:05:10
48246,OpenPR,DEKHTIARJonathan,2021-04-01 22:02:21
48246,PRReviewApprove,bixia1,2021-04-02 17:30:30
48246,PRReviewReject,bixia1,2021-04-02 18:45:05
48246,PRReviewReject,bixia1,2021-04-02 18:45:06
48246,PRReviewComment,bixia1,2021-04-02 18:43:08
48252,ForkRepository,thaink,2021-04-02 00:32:17
48252,OpenPR,thaink,2021-04-02 00:48:19
48252,PRReviewApprove,terryheo,2021-04-07 11:38:20
48252,PRReviewDismiss,terryheo,2021-04-07 11:39:49
48252,ClosePR,mihaimaruseac,2021-04-07 16:49:14
48273,CreateBranch,zhaozheng09,2021-04-02 09:54:08
48273,SubmitCommit,zhaozheng09,2021-04-02 10:16:06
48273,OpenPR,zhaozheng09,2021-04-02 10:05:29
48273,ClosePR,zhaozheng09,2021-04-02 10:28:04
48274,CreateBranch,zhaozheng09,2021-04-02 10:26:46
48274,SubmitCommit,zhaozheng09,2021-04-02 14:19:39
48274,SubmitCommit,zhaozheng09,2021-04-03 00:04:52
48274,SubmitCommit,zhaozheng09,2021-04-06 16:25:50
48274,OpenPR,zhaozheng09,2021-04-02 10:30:28
48274,PRReviewComment,jpienaar,2021-04-06 17:07:39
48274,PRReviewComment,jpienaar,2021-04-06 17:07:39
48274,PRReviewComment,jpienaar,2021-04-06 17:04:50
48274,PRReviewComment,jpienaar,2021-04-06 17:07:22
48274,PRReviewComment,jpienaar,2021-04-06 17:04:28
48274,PRReviewComment,mrry,2021-04-06 17:23:49
48274,PRReviewComment,mrry,2021-04-06 17:23:48
48274,PRReviewComment,zhaozheng09,2021-04-14 14:43:42
48274,ClosePR,zhaozheng09,2021-06-18 01:05:11
48276,ForkRepository,joonb14,2021-04-02 10:56:13
48276,CreateBranch,joonb14,2021-04-02 10:56:58
48276,DeleteBranch,joonb14,2021-04-05 02:09:52
48276,SubmitCommit,joonb14,2021-04-02 11:05:28
48276,OpenPR,joonb14,2021-04-02 11:09:35
48276,ClosePR,qlzh727,2021-04-02 19:36:45
48294,CreateBranch,bhack,2021-04-03 20:09:59
48294,DeleteBranch,bhack,2021-05-27 12:36:00
48294,SubmitCommit,bhack,2021-04-03 20:13:48
48294,SubmitCommit,bhack,2021-04-03 22:40:31
48294,SubmitCommit,bhack,2021-04-03 22:42:39
48294,SubmitCommit,bhack,2021-04-04 17:13:05
48294,SubmitCommit,bhack,2021-04-04 19:07:56
48294,SubmitCommit,bhack,2021-04-04 19:10:33
48294,SubmitCommit,bhack,2021-04-04 19:22:12
48294,SubmitCommit,bhack,2021-04-04 19:47:21
48294,SubmitCommit,bhack,2021-04-04 19:52:39
48294,SubmitCommit,bhack,2021-04-04 20:11:17
48294,SubmitCommit,bhack,2021-04-04 20:25:58
48294,SubmitCommit,bhack,2021-04-07 19:19:41
48294,SubmitCommit,bhack,2021-04-07 20:09:32
48294,SubmitCommit,bhack,2021-04-07 20:35:00
48294,SubmitCommit,bhack,2021-04-07 20:35:00
48294,SubmitCommit,bhack,2021-04-07 20:49:03
48294,SubmitCommit,bhack,2021-04-07 21:01:21
48294,SubmitCommit,bhack,2021-04-07 21:43:47
48294,SubmitCommit,bhack,2021-04-07 21:59:16
48294,SubmitCommit,bhack,2021-04-07 22:57:33
48294,SubmitCommit,bhack,2021-04-07 23:11:00
48294,SubmitCommit,bhack,2021-04-07 23:39:46
48294,SubmitCommit,bhack,2021-04-07 23:55:49
48294,SubmitCommit,bhack,2021-04-08 10:32:02
48294,SubmitCommit,bhack,2021-04-08 11:11:40
48294,SubmitCommit,bhack,2021-04-08 11:33:16
48294,SubmitCommit,bhack,2021-04-20 03:03:35
48294,SubmitCommit,bhack,2021-04-20 03:04:40
48294,SubmitCommit,bhack,2021-04-20 03:29:46
48294,SubmitCommit,bhack,2021-04-20 03:51:25
48294,SubmitCommit,bhack,2021-04-20 04:17:23
48294,SubmitCommit,bhack,2021-04-20 10:11:14
48294,SubmitCommit,bhack,2021-04-20 13:04:13
48294,SubmitCommit,bhack,2021-04-27 10:01:32
48294,SubmitCommit,bhack,2021-05-26 20:33:19
48294,SubmitCommit,bhack,2021-05-26 20:52:11
48294,OpenPR,bhack,2021-04-03 20:22:57
48294,PRReviewComment,bhack,2021-04-05 10:04:29
48294,PRReviewComment,bhack,2021-04-05 10:04:29
48294,PRReviewComment,bhack,2021-04-05 10:04:20
48294,PRReviewApprove,mdanatg,2021-04-05 14:27:54
48294,PRReviewApprove,mihaimaruseac,2021-04-06 21:08:51
48294,PRReviewComment,bhack,2021-04-08 12:18:45
48294,PRReviewComment,bhack,2021-04-08 12:18:45
48294,ClosePR,gbaned,2021-05-27 11:59:32
48310,SubmitCommit,npanpaliya,2021-04-05 14:26:10
48310,SubmitCommit,npanpaliya,2021-04-07 16:54:56
48310,OpenPR,npanpaliya,2021-04-05 14:25:46
48310,ClosePR,npanpaliya,2021-04-08 06:28:02
48323,ForkRepository,antkillerfarm,2021-04-06 07:11:01
48323,CreateBranch,antkillerfarm,2021-04-06 07:20:32
48323,OpenPR,antkillerfarm,2021-04-06 07:29:16
48323,ClosePR,antkillerfarm,2021-04-06 07:31:47
48371,CreateBranch,bhack,2021-04-07 13:18:29
48371,SubmitCommit,bhack,2021-04-20 22:33:42
48371,SubmitCommit,bhack,2021-04-20 23:23:57
48371,OpenPR,bhack,2021-04-07 13:47:16
48371,PRReviewComment,bhack,2021-04-21 11:16:07
48371,PRReviewComment,bhack,2021-04-21 11:16:06
48371,PRReviewComment,bhack,2021-04-21 11:17:03
48371,PRReviewComment,bhack,2021-04-21 11:17:02
48371,PRReviewComment,bhack,2021-04-21 11:18:26
48371,PRReviewComment,bhack,2021-04-21 11:18:26
48371,PRReviewComment,bhack,2021-04-21 11:18:42
48371,PRReviewComment,bhack,2021-04-21 11:18:41
48415,CreateBranch,geetachavan1,2021-04-08 17:50:55
48415,OpenPR,geetachavan1,2021-04-08 17:51:51
48415,PRReviewApprove,mdanatg,2021-04-08 18:00:08
48415,ClosePR,geetachavan1,2021-04-08 22:12:34
48420,ClosePR,geetachavan1,2021-04-08 22:05:05
48421,SubmitCommit,bhack,2021-04-08 22:00:57
48421,SubmitCommit,bhack,2021-04-09 00:09:04
48422,CreateBranch,AyanmoI,2021-04-08 22:38:55
48422,SubmitCommit,AyanmoI,2021-04-22 20:25:37
48422,SubmitCommit,AyanmoI,2021-05-19 21:27:51
48422,OpenPR,AyanmoI,2021-04-08 22:40:52
48489,ForkRepository,jakeh-gc,2021-04-01 12:35:50
48489,CreateBranch,jakeh-gc,2021-04-12 17:36:49
48489,OpenPR,jakeh-gc,2021-04-12 17:37:20
48489,PRReviewReject,sanjoy,2021-04-26 03:38:40
48489,ClosePR,jakeh-gc,2021-04-26 16:13:24
48506,CreateBranch,Tessil,2021-04-13 16:52:17
48506,DeleteBranch,Tessil,2021-04-23 17:06:21
48506,SubmitCommit,Tessil,2021-04-14 09:16:28
48506,SubmitCommit,Tessil,2021-04-15 07:46:49
48506,SubmitCommit,Tessil,2021-04-15 14:30:44
48506,SubmitCommit,Tessil,2021-04-20 08:08:01
48506,SubmitCommit,Tessil,2021-04-20 13:04:07
48506,SubmitCommit,Tessil,2021-04-20 13:08:05
48506,OpenPR,Tessil,2021-04-13 17:01:29
48506,PRReviewComment,Tessil,2021-04-13 17:06:31
48506,PRReviewComment,Tessil,2021-04-13 17:06:30
48506,PRReviewComment,renjie-liu,2021-04-14 03:07:18
48506,PRReviewComment,renjie-liu,2021-04-14 03:07:18
48506,PRReviewComment,renjie-liu,2021-04-14 03:06:58
48506,PRReviewComment,renjie-liu,2021-04-14 03:05:59
48506,PRReviewComment,Tessil,2021-04-14 09:09:39
48506,PRReviewComment,Tessil,2021-04-14 09:09:39
48506,PRReviewComment,renjie-liu,2021-04-14 09:18:48
48506,PRReviewComment,renjie-liu,2021-04-14 09:18:49
48506,PRReviewComment,renjie-liu,2021-04-14 09:18:45
48506,PRReviewComment,Tessil,2021-04-14 09:18:58
48506,PRReviewComment,Tessil,2021-04-14 09:18:57
48506,PRReviewComment,Tessil,2021-04-14 09:27:12
48506,PRReviewComment,Tessil,2021-04-14 09:27:12
